decyear,B-ISMF-bug_rho_abovepyc,B-ISMF-bug_rho_belowpyc
57.666666666666664,1027.1201732333413,1027.6536619921521
57.75,1027.1277410310654,1027.6550403045935
57.833333333333336,1027.1302472113064,1027.6547138131616
57.916666666666664,1027.1233528827051,1027.6559761491192
58.0,1027.1174952771044,1027.6471835504326
58.083333333333336,1027.116784438697,1027.64345664623
58.166666666666664,1027.1040891898315,1027.6388867105366
58.25,1027.09355108479,1027.633150729233
58.333333333333336,1027.0766197996943,1027.6394829300166
58.416666666666664,1027.0865613884837,1027.6444202467135
58.5,1027.1137802123596,1027.6501883254314
58.583333333333336,1027.1332449070226,1027.656292463486
58.666666666666664,1027.146826659336,1027.6551544431306
58.75,1027.1601157722657,1027.6567681104734
58.833333333333336,1027.1716590458273,1027.6519837769608
58.916666666666664,1027.1652956068147,1027.6464595632142
59.0,1027.1453831113656,1027.6486261891528
59.083333333333336,1027.1372587071937,1027.6513376260546
59.166666666666664,1027.1201448584357,1027.6457755798303
59.25,1027.1058643591216,1027.643010569305
59.333333333333336,1027.0998756235542,1027.646019494864
59.416666666666664,1027.0830624184096,1027.6543886590034
59.5,1027.1011983103106,1027.6565509125148
59.583333333333336,1027.1045822277852,1027.6546508332478
59.666666666666664,1027.1143482017746,1027.6553213605107
59.75,1027.1345011412561,1027.6575512187108
59.833333333333336,1027.1362119300218,1027.656984013673
59.916666666666664,1027.124381418286,1027.6573125223917
60.0,1027.1042475463291,1027.6590924643897
60.083333333333336,1027.1090236087807,1027.6385696419588
60.166666666666664,1027.1078060258785,1027.6407834096146
60.25,1027.1192266717674,1027.6399817448869
60.333333333333336,1027.1336978699248,1027.6398966820745
60.416666666666664,1027.1483588738154,1027.6385379526816
60.5,1027.1558065578026,1027.6479222132473
60.583333333333336,1027.1603766672827,1027.6576516823627
60.666666666666664,1027.1643914324773,1027.657348727131
60.75,1027.170243559338,1027.657302971184
60.833333333333336,1027.1666006475612,1027.6570050669222
60.916666666666664,1027.1665146216824,1027.6481360565092
61.0,1027.1444221029224,1027.6458659048594
61.083333333333336,1027.1248816553414,1027.641990602606
61.166666666666664,1027.1017052724842,1027.6425214968242
61.25,1027.0971443158971,1027.636524788194
61.333333333333336,1027.0957028895073,1027.642164026571
61.416666666666664,1027.1124412059812,1027.6415566788737
61.5,1027.1521155183345,1027.6329101461429
61.583333333333336,1027.1576062964439,1027.6415569209762
61.666666666666664,1027.1633428820705,1027.6459270379094
61.75,1027.1770006272734,1027.6459045613476
61.833333333333336,1027.1809850360075,1027.6464680865959
61.916666666666664,1027.1745342212646,1027.6419297601963
62.0,1027.1588601647265,1027.6389689121634
62.083333333333336,1027.1464081308475,1027.646193664636
62.166666666666664,1027.1457091705204,1027.640842982275
62.25,1027.157607583859,1027.6395014186157
62.333333333333336,1027.1805064478174,1027.635520597605
62.416666666666664,1027.1833787726239,1027.6332982641243
62.5,1027.1864819154498,1027.6480117203964
62.583333333333336,1027.183646074237,1027.6504274200624
62.666666666666664,1027.1938199098934,1027.6497739575864
62.75,1027.1935415473763,1027.6590791880362
62.833333333333336,1027.2011272020522,1027.6604896984284
62.916666666666664,1027.1912636272746,1027.661883889506
63.0,1027.1638536519752,1027.657427021061
63.083333333333336,1027.1308955465165,1027.6537696514645
63.166666666666664,1027.0774746422926,1027.6482304527278
63.25,1027.0732817339651,1027.64861270978
63.333333333333336,1027.1002127973873,1027.6460423822798
63.416666666666664,1027.0994252119408,1027.6476407237808
63.5,1027.108912170499,1027.650485469731
63.583333333333336,1027.1183342557347,1027.6495450926175
63.666666666666664,1027.1396028531765,1027.649585254393
63.75,1027.138312059388,1027.6526255411522
63.833333333333336,1027.1469605075044,1027.6562596060276
63.916666666666664,1027.1366433468672,1027.650470965111
64.0,1027.111495254051,1027.6516540037467
64.08333333333333,1027.0950601877125,1027.6523896226297
64.16666666666667,1027.0898760451632,1027.642813240108
64.25,1027.0824643224094,1027.6457052163091
64.33333333333333,1027.0840924034926,1027.6447730119737
64.41666666666667,1027.100710598348,1027.6426944572752
64.5,1027.108573945907,1027.6460891193622
64.58333333333333,1027.1169115424143,1027.6509599271428
64.66666666666667,1027.1242860978227,1027.6545393889346
64.75,1027.1421242830254,1027.6562137295873
64.83333333333333,1027.1464234209072,1027.6574558245104
64.91666666666667,1027.1425946299535,1027.6599989074152
65.0,1027.1345371744117,1027.6512105915872
65.08333333333333,1027.1351723591802,1027.6445355029869
65.16666666666667,1027.0871842211952,1027.638047840184
65.25,1027.0877383118448,1027.6362480297212
65.33333333333333,1027.0928001779423,1027.6391289266173
65.41666666666667,1027.0951490639952,1027.6392744788293
65.5,1027.0997201693983,1027.649854173282
65.58333333333333,1027.1060930455792,1027.655467150524
65.66666666666667,1027.1261737840937,1027.6572507956482
65.75,1027.1439872407213,1027.6583419702465
65.83333333333333,1027.1516814011582,1027.6602670561124
65.91666666666667,1027.1600455171576,1027.6454474785796
66.0,1027.1401904658485,1027.642768341807
66.08333333333333,1027.1407604360265,1027.645431328721
66.16666666666667,1027.1311847202935,1027.6382049347048
66.25,1027.1246392705061,1027.6365822129967
66.33333333333333,1027.1238629434522,1027.6350138913217
66.41666666666667,1027.125176183922,1027.6330144443903
66.5,1027.132815613544,1027.6356385814245
66.58333333333333,1027.127575654188,1027.6504862314926
66.66666666666667,1027.147081901905,1027.6577422701764
66.75,1027.1649221101839,1027.651665539475
66.83333333333333,1027.172080614785,1027.6525307092231
66.91666666666667,1027.1659031981837,1027.6538296688195
67.0,1027.1535831674432,1027.639052391314
67.08333333333333,1027.1410754762564,1027.6410239851411
67.16666666666667,1027.1328852820745,1027.641738941744
67.25,1027.118416937112,1027.6402431701424
67.33333333333333,1027.1251168246902,1027.6333364610693
67.41666666666667,1027.1359393910434,1027.6355488078364
67.5,1027.1345909488791,1027.6496256210876
67.58333333333333,1027.1518738014377,1027.6453491698492
67.66666666666667,1027.1566978186486,1027.650971942952
67.75,1027.1762623409788,1027.654156754659
67.83333333333333,1027.1778379803056,1027.6552770229487
67.91666666666667,1027.173989182392,1027.6396119574645
68.0,1027.149794660344,1027.6423691912503
68.08333333333333,1027.1355913850787,1027.6442318229547
68.16666666666667,1027.1253833112964,1027.6394693019167
68.25,1027.1185703572578,1027.6382044200896
68.33333333333333,1027.1310001641393,1027.6370753940446
68.41666666666667,1027.1503411457531,1027.6361580418943
68.5,1027.1412076020965,1027.6411858870504
68.58333333333333,1027.1311333021479,1027.6543407256115
68.66666666666667,1027.1487456980526,1027.6563439071656
68.75,1027.1522873123536,1027.6559493893055
68.83333333333333,1027.1562986457363,1027.6579949217894
68.91666666666667,1027.1469763477694,1027.6577144243656
69.0,1027.1313437015895,1027.6480403474711
69.08333333333333,1027.1196782147135,1027.6512930317786
69.16666666666667,1027.1284177704692,1027.6422920122513
69.25,1027.117255290464,1027.6359127971295
69.33333333333333,1027.105969633733,1027.6378754218115
69.41666666666667,1027.1067201047179,1027.6401433445665
69.5,1027.1102545753827,1027.650574973036
69.58333333333333,1027.1128900327703,1027.6557905228394
69.66666666666667,1027.1317561989658,1027.6567085874256
69.75,1027.1376021799128,1027.6528336295783
69.83333333333333,1027.1444476401437,1027.6551879993926
69.91666666666667,1027.134175755816,1027.6564765621988
70.0,1027.1150826258377,1027.6586694947048
70.08333333333333,1027.1184701539623,1027.6443385551065
70.16666666666667,1027.1217957076356,1027.6410809350132
70.25,1027.1298815607968,1027.636638514938
70.33333333333333,1027.1385394310373,1027.6368223821282
70.41666666666667,1027.1499648139932,1027.6361723226273
70.5,1027.1523035495456,1027.6333314731912
70.58333333333333,1027.1673326030673,1027.6493180253494
70.66666666666667,1027.177871934487,1027.6542162286619
70.75,1027.1822212003167,1027.6596349254805
70.83333333333333,1027.1861396655252,1027.6606136479568
70.91666666666667,1027.18013277602,1027.6504226263435
71.0,1027.1531788437674,1027.6458525833084
71.08333333333333,1027.1432943816608,1027.642010954842
71.16666666666667,1027.1436016368525,1027.6373365683062
71.25,1027.134850573534,1027.6367155488813
71.33333333333333,1027.1287165416015,1027.6391468514228
71.41666666666667,1027.138314721139,1027.643872429787
71.5,1027.1494635239987,1027.6493504256407
71.58333333333333,1027.1501666468582,1027.6528809471456
71.66666666666667,1027.1660610264657,1027.6585496867262
71.75,1027.1778614925267,1027.6596781120174
71.83333333333333,1027.1833308148725,1027.6597499757806
71.91666666666667,1027.1812050734063,1027.6560356079217
72.0,1027.1638054572222,1027.6527437855214
72.08333333333333,1027.149313199038,1027.6482138701667
72.16666666666667,1027.1428181915928,1027.637453685219
72.25,1027.131963713061,1027.6370292220654
72.33333333333333,1027.1209140261742,1027.6450014668949
72.41666666666667,1027.1094889775297,1027.6413022198044
72.5,1027.1105878786927,1027.643763878294
72.58333333333333,1027.111075385949,1027.6538308190595
72.66666666666667,1027.1235669766656,1027.6541258513034
72.75,1027.1342106120053,1027.6566982619368
72.83333333333333,1027.1443072829377,1027.6603043221685
72.91666666666667,1027.1444085502055,1027.646920662506
73.0,1027.1315654552784,1027.639530553553
73.08333333333333,1027.1146700001714,1027.6408698636465
73.16666666666667,1027.0925932996527,1027.6405329445502
73.25,1027.072239568647,1027.6395252104703
73.33333333333333,1027.083735433252,1027.6370373625878
73.41666666666667,1027.097121645212,1027.641236949287
73.5,1027.1262261410325,1027.6356695358556
73.58333333333333,1027.1429676491782,1027.6396322890607
73.66666666666667,1027.14583730638,1027.6482216405495
73.75,1027.143288920322,1027.6581479679598
73.83333333333333,1027.1467234550862,1027.6580319665013
73.91666666666667,1027.1464925535538,1027.6612776657662
74.0,1027.139300074691,1027.6468917230563
74.08333333333333,1027.1033305973572,1027.6434646455104
74.16666666666667,1027.1015183312709,1027.6412032351448
74.25,1027.1088722665143,1027.638542632788
74.33333333333333,1027.1226716708143,1027.6364665447245
74.41666666666667,1027.12611649451,1027.6334003736292
74.5,1027.1373538371113,1027.6363003987808
74.58333333333333,1027.1452883171546,1027.640533593629
74.66666666666667,1027.154516534966,1027.6467568546038
74.75,1027.1652395683288,1027.6482409295163
74.83333333333333,1027.1683928384068,1027.647532998767
74.91666666666667,1027.1626137545722,1027.6461462243187
75.0,1027.141099942039,1027.6459370848693
75.08333333333333,1027.1204078891394,1027.6512324435178
75.16666666666667,1027.1009329752108,1027.6452959459357
75.25,1027.091233989578,1027.6474034411378
75.33333333333333,1027.0965378854562,1027.639511329505
75.41666666666667,1027.1110837522945,1027.6351027913513
75.5,1027.1027494355126,1027.6462347393717
75.58333333333333,1027.1122334889433,1027.6500223423436
75.66666666666667,1027.1372713139012,1027.6512129888224
75.75,1027.1619247003316,1027.6527057963651
75.83333333333333,1027.1677979801486,1027.651535131428
75.91666666666667,1027.163800533427,1027.6522233372436
76.0,1027.1597322322523,1027.645874281095
76.08333333333333,1027.1399531631516,1027.6519484038477
76.16666666666667,1027.1260602765121,1027.6477064782496
76.25,1027.1307792435152,1027.6383761116278
76.33333333333333,1027.1434391398386,1027.6390428628001
76.41666666666667,1027.1491798426414,1027.6367882610596
76.5,1027.1615720545492,1027.6391602609785
76.58333333333333,1027.169053124741,1027.6463794471167
76.66666666666667,1027.1745606986515,1027.6502144538733
76.75,1027.1848530281422,1027.650106317354
76.83333333333333,1027.188596180935,1027.6489525487973
76.91666666666667,1027.1821963656187,1027.6560138002885
77.0,1027.1700716680855,1027.642690120564
77.08333333333333,1027.159312071831,1027.6454305124569
77.16666666666667,1027.1490438608303,1027.6463490135395
77.25,1027.1558613581376,1027.640940904566
77.33333333333333,1027.1565406674717,1027.640915765191
77.41666666666667,1027.1649729577096,1027.6402766148726
77.5,1027.1839763515331,1027.639326208885
77.58333333333333,1027.191794902691,1027.6484298164346
77.66666666666667,1027.205603204338,1027.6482974983624
77.75,1027.2122815114965,1027.6525002396306
77.83333333333333,1027.2163548686515,1027.6510295627277
77.91666666666667,1027.209023512957,1027.6501377597065
78.0,1027.186853159446,1027.6571092967615
78.08333333333333,1027.1638466205134,1027.648608320087
78.16666666666667,1027.181232082904,1027.6479198843408
78.25,1027.2015204085153,1027.6492781279003
78.33333333333333,1027.2153389300304,1027.643312603898
78.41666666666667,1027.2117939873222,1027.6416085833923
78.5,1027.2021355566499,1027.6473834356293
78.58333333333333,1027.1927231563468,1027.6548508914286
78.66666666666667,1027.2013737534803,1027.6607670814208
78.75,1027.2102239293515,1027.6613818517046
78.83333333333333,1027.215085977199,1027.6508590051694
78.91666666666667,1027.2032620571372,1027.65251789988
79.0,1027.1913907301237,1027.65086739935
79.08333333333333,1027.1848002462775,1027.6535746720074
79.16666666666667,1027.198035239736,1027.6405844908797
79.25,1027.1962368683683,1027.6393989229682
79.33333333333333,1027.1831187025582,1027.6364247977579
79.41666666666667,1027.1828891413484,1027.6329702072796
79.5,1027.1734760432632,1027.6478082391811
79.58333333333333,1027.1803939244471,1027.6584647032362
79.66666666666667,1027.1997157254682,1027.6597176316473
79.75,1027.211768993027,1027.6594666709404
79.83333333333333,1027.2158548959255,1027.660242358065
79.91666666666667,1027.2162370457643,1027.6528607150744
80.0,1027.2078502580382,1027.6533448859948
80.08333333333333,1027.212394086998,1027.6471051061626
80.16666666666667,1027.2108031138296,1027.64536774532
80.25,1027.200099638086,1027.6397190131822
80.33333333333333,1027.1756320473453,1027.6388147814482
80.41666666666667,1027.171000810552,1027.6404508110265
80.5,1027.1828896616735,1027.6395379026087
80.58333333333333,1027.1893526396157,1027.642164228331
80.66666666666667,1027.1988673655146,1027.647860786092
80.75,1027.2143297821315,1027.6482672281911
80.83333333333333,1027.2148811306904,1027.6486653349195
80.91666666666667,1027.2049585129548,1027.650702617278
81.0,1027.1834045498883,1027.6497907311639
81.08333333333333,1027.1638802940909,1027.6513103798925
81.16666666666667,1027.1414372075974,1027.649105374685
81.25,1027.1521429952077,1027.6544561714136
81.33333333333333,1027.1666330228659,1027.6534920645688
81.41666666666667,1027.1712413055616,1027.6491094983278
81.5,1027.177709032901,1027.6385008927173
81.58333333333333,1027.1846291747709,1027.6405326943711
81.66666666666667,1027.1871732808918,1027.6537487531273
81.75,1027.2010171681072,1027.646471667392
81.83333333333333,1027.2070520929913,1027.6431388133547
81.91666666666667,1027.2049590838062,1027.6454607063865
82.0,1027.172972053006,1027.652207086879
82.08333333333333,1027.160279979089,1027.6481434553436
82.16666666666667,1027.165356455824,1027.649446882872
82.25,1027.163622844933,1027.6458253010685
82.33333333333333,1027.1764511621075,1027.64015999237
82.41666666666667,1027.1697200341625,1027.6455242938505
82.5,1027.1775666170538,1027.647930140867
82.58333333333333,1027.1916773698197,1027.6525090197674
82.66666666666667,1027.2144886268115,1027.6529785387995
82.75,1027.2252219586067,1027.652446587637
82.83333333333333,1027.234440904461,1027.6535310755098
82.91666666666667,1027.2307786514236,1027.6551388936323
83.0,1027.2138005839763,1027.6567543208328
83.08333333333333,1027.1949997907839,1027.6533669374367
83.16666666666667,1027.1705467434858,1027.6519168536745
83.25,1027.1447679311389,1027.6492792965116
83.33333333333333,1027.1496253236053,1027.6431040555456
83.41666666666667,1027.1503701661463,1027.6453926912056
83.5,1027.1595276436167,1027.6556358228293
83.58333333333333,1027.1775128348688,1027.6557095238231
83.66666666666667,1027.1863657666352,1027.6556221908888
83.75,1027.202157666845,1027.6578087546557
83.83333333333333,1027.2096410596823,1027.653297229109
83.91666666666667,1027.2037550320822,1027.6552594888378
84.0,1027.190593491495,1027.649733153297
84.08333333333333,1027.187026267135,1027.6512525569065
84.16666666666667,1027.2022043006084,1027.6490241338884
84.25,1027.2143674197605,1027.642031022842
84.33333333333333,1027.2063551843853,1027.643425325993
84.41666666666667,1027.2039310906248,1027.6446556730266
84.5,1027.205491096938,1027.6417341111476
84.58333333333333,1027.199597821971,1027.6542520284568
84.66666666666667,1027.2089408070092,1027.659998537033
84.75,1027.2195054907356,1027.6608632440618
84.83333333333333,1027.2181770034879,1027.649775149067
84.91666666666667,1027.213673766362,1027.6525419690604
85.0,1027.1926816767095,1027.654625600748
85.08333333333333,1027.1760105743776,1027.652195299735
85.16666666666667,1027.1896802552862,1027.6411978057843
85.25,1027.1535218807733,1027.643391295023
85.33333333333333,1027.134508508035,1027.6397737618054
85.41666666666667,1027.1411887184952,1027.637818486458
85.5,1027.1519768070154,1027.6442691682137
85.58333333333333,1027.1615678445612,1027.6481727404828
85.66666666666667,1027.1617750123282,1027.653084684616
85.75,1027.1651556977172,1027.653552035478
85.83333333333333,1027.1693514441226,1027.6494978785668
85.91666666666667,1027.1601995612623,1027.650397865139
86.0,1027.1323041502087,1027.6518935645317
86.08333333333333,1027.115625252673,1027.6426449665562
86.16666666666667,1027.1148657676456,1027.642017112459
86.25,1027.1267711707956,1027.637412935505
86.33333333333333,1027.1291248775437,1027.6360316491482
86.41666666666667,1027.11415411054,1027.6374369968946
86.5,1027.0879501964043,1027.6483887907448
86.58333333333333,1027.0929757804734,1027.6474888977236
86.66666666666667,1027.1015326613997,1027.6542883266688
86.75,1027.1216076028836,1027.6571479984075
86.83333333333333,1027.1230690711807,1027.6566757955206
86.91666666666667,1027.1151649346687,1027.6578663746727
87.0,1027.1174524178211,1027.6446524301684
87.08333333333333,1027.105067703269,1027.6410930869845
87.16666666666667,1027.0924406010088,1027.6456838275772
87.25,1027.0858076978327,1027.6445092721747
87.33333333333333,1027.0740362025654,1027.6414415924944
87.41666666666667,1027.0724831615428,1027.6508933662503
87.5,1027.0935147106502,1027.6507724665125
87.58333333333333,1027.107017462394,1027.657279843364
87.66666666666667,1027.116748521526,1027.657334567363
87.75,1027.1246400261366,1027.6565858148508
87.83333333333333,1027.1293819459252,1027.6572344803576
87.91666666666667,1027.1248287801318,1027.6593983818523
88.0,1027.1224313695075,1027.6407029710087
88.08333333333333,1027.1014024545418,1027.6440901812477
88.16666666666667,1027.118798337215,1027.640518460073
88.25,1027.0971248449434,1027.6380456294476
88.33333333333333,1027.1064836340615,1027.6358610946982
88.41666666666667,1027.104748704712,1027.6369539892955
88.5,1027.0936194669669,1027.6432712895987
88.58333333333333,1027.109260369086,1027.6574169075357
88.66666666666667,1027.129173613185,1027.6586166081713
88.75,1027.1558473042537,1027.6557672962647
88.83333333333333,1027.1605532379408,1027.6445864111881
88.91666666666667,1027.1467354866552,1027.6456350605415
89.0,1027.137093341124,1027.646382960269
89.08333333333333,1027.1268543215128,1027.6471733838666
89.16666666666667,1027.1130544374541,1027.6420345739036
89.25,1027.0983636367625,1027.6426219088742
89.33333333333333,1027.095401244038,1027.6375050368963
89.41666666666667,1027.0915964088265,1027.6321429856218
89.5,1027.0949451332106,1027.6442101928292
89.58333333333333,1027.1138570548085,1027.6429793476673
89.66666666666667,1027.1303087607885,1027.6489249231804
89.75,1027.15383176461,1027.6495102957697
89.83333333333333,1027.1575457124168,1027.6482919452858
89.91666666666667,1027.1533103020572,1027.6497957353224
90.0,1027.1331488463127,1027.6469846406683
90.08333333333333,1027.1269738169026,1027.6448181760381
90.16666666666667,1027.1277505782236,1027.6405978000191
90.25,1027.1429525829203,1027.6397845711708
90.33333333333333,1027.1626187307484,1027.6343065645594
90.41666666666667,1027.1675088077943,1027.6412824156487
90.5,1027.1662023913418,1027.6415167071182
90.58333333333333,1027.161650250603,1027.6571284818535
90.66666666666667,1027.1697268053686,1027.657282486233
90.75,1027.1750832593636,1027.657448235935
90.83333333333333,1027.1793590566256,1027.6584485476278
90.91666666666667,1027.1714205417975,1027.658603880787
91.0,1027.1578165890107,1027.65058552286
91.08333333333333,1027.135706419131,1027.6422460272117
91.16666666666667,1027.124164189791,1027.6428900207354
91.25,1027.1417996528303,1027.6391470114024
91.33333333333333,1027.1385114388381,1027.6370901291912
91.41666666666667,1027.1468489864317,1027.6361656683714
91.5,1027.1413403973925,1027.6427272472577
91.58333333333333,1027.1394781562549,1027.6574132947123
91.66666666666667,1027.1618955782747,1027.6593275256091
91.75,1027.174337599104,1027.6588002707022
91.83333333333333,1027.1785261620553,1027.6590629315062
91.91666666666667,1027.1699375914168,1027.6584225634003
92.0,1027.1551934858217,1027.655067246281
92.08333333333333,1027.145839965799,1027.651979794064
92.16666666666667,1027.147525248261,1027.6485290320836
92.25,1027.1232972750195,1027.6452184470486
92.33333333333333,1027.1315487911231,1027.643721612409
92.41666666666667,1027.148581300607,1027.6425493239253
92.5,1027.1553122341838,1027.6525822666524
92.58333333333333,1027.1643170815264,1027.658588018474
92.66666666666667,1027.1825420988944,1027.6593677172875
92.75,1027.1921123221796,1027.6598360738617
92.83333333333333,1027.1927548350181,1027.6607055247355
92.91666666666667,1027.1879441696012,1027.6563509238724
93.0,1027.1741162972637,1027.6476946476162
93.08333333333333,1027.1552501525814,1027.6439933937568
93.16666666666667,1027.1616310064142,1027.6410689198142
93.25,1027.1638981430492,1027.6425516824652
93.33333333333333,1027.1396687909253,1027.6372610803462
93.41666666666667,1027.1285881157935,1027.643480245385
93.5,1027.1271772159753,1027.6453744521675
93.58333333333333,1027.1302243947544,1027.6552570150523
93.66666666666667,1027.146841514094,1027.6571892178997
93.75,1027.171055367382,1027.648472142496
93.83333333333333,1027.183028494523,1027.651361312179
93.91666666666667,1027.1718355897965,1027.6479052314605
94.0,1027.1653046613778,1027.6413828155353
94.08333333333333,1027.161026324377,1027.64296489425
94.16666666666667,1027.1567127444114,1027.6429832839835
94.25,1027.150031889226,1027.6368478054153
94.33333333333333,1027.1512770428596,1027.6363843372683
94.41666666666667,1027.1519325214747,1027.6347677792455
94.5,1027.1479948018768,1027.6416346740257
94.58333333333333,1027.1570887478201,1027.6503858652877
94.66666666666667,1027.162711396022,1027.6505457137237
94.75,1027.1666274936952,1027.6492767427933
94.83333333333333,1027.1687063276781,1027.6567132730377
94.91666666666667,1027.1653402437382,1027.6485850669822
95.0,1027.1546143689231,1027.6423459040445
95.08333333333333,1027.1283875379775,1027.6440585952762
95.16666666666667,1027.1451583218306,1027.6407693135586
95.25,1027.1510713915843,1027.6410976090585
95.33333333333333,1027.1428805009657,1027.642655966396
95.41666666666667,1027.1569425558275,1027.642252474294
95.5,1027.1670499382394,1027.6360724245706
95.58333333333333,1027.1825086829633,1027.6352626352839
95.66666666666667,1027.1946287555897,1027.6497363217113
95.75,1027.2078434723123,1027.6450227928444
95.83333333333333,1027.2019468318808,1027.6444701401501
95.91666666666667,1027.1984102268111,1027.642117961691
96.0,1027.183033297994,1027.646532105964
96.08333333333333,1027.1724986830295,1027.6469093553264
96.16666666666667,1027.1616610228173,1027.6513572268645
96.25,1027.1522560211313,1027.6476465926517
96.33333333333333,1027.142440304174,1027.6486094035622
96.41666666666667,1027.1514067125013,1027.6471098803418
96.5,1027.16670940264,1027.6396512347733
96.58333333333333,1027.1729766929152,1027.6430797989735
96.66666666666667,1027.1872397256716,1027.6431690014972
96.75,1027.2039218454288,1027.6395222724414
96.83333333333333,1027.2064921055312,1027.6447478706139
96.91666666666667,1027.1971614038303,1027.6455280320627
97.0,1027.1692194686104,1027.6520217965788
97.08333333333333,1027.1342101931127,1027.6536948319485
97.16666666666667,1027.123000292101,1027.6579443306368
97.25,1027.1462044888103,1027.6577924089045
97.33333333333333,1027.1573723624874,1027.6579512622473
97.41666666666667,1027.174121275251,1027.6518658452937
97.5,1027.187179506774,1027.6478649249993
97.58333333333333,1027.200735364102,1027.6515939700287
97.66666666666667,1027.2055612382778,1027.6608494526138
97.75,1027.2224507046512,1027.652498300059
97.83333333333333,1027.226440660053,1027.6528104690067
97.91666666666667,1027.211978853169,1027.658278310565
98.0,1027.1960180501394,1027.655433743935
98.08333333333333,1027.1633301392467,1027.6568752140613
98.16666666666667,1027.1269318267812,1027.6576907330725
98.25,1027.122564505161,1027.6627902184425
98.33333333333333,1027.1439450488144,1027.6635262325779
98.41666666666667,1027.181338718057,1027.659525228002
98.5,1027.2074997456666,1027.6540906601597
98.58333333333333,1027.2262944815934,1027.6495190239082
98.66666666666667,1027.2359717487934,1027.6483116571421
98.75,1027.2482851464154,1027.6536680662837
98.83333333333333,1027.2609271827866,1027.6516943617507
98.91666666666667,1027.2509534840633,1027.6563966305575
99.0,1027.2156486047431,1027.6626807782884
99.08333333333333,1027.1960076279288,1027.6607027627156
99.16666666666667,1027.1934556504584,1027.660717023113
99.25,1027.2089236635227,1027.6592392539806
99.33333333333333,1027.2318420826164,1027.6567332002994
99.41666666666667,1027.2419196690632,1027.6562420295966
99.5,1027.2494637993377,1027.6460678478823
99.58333333333333,1027.276098898515,1027.646641577874
99.66666666666667,1027.2904211899513,1027.651595445992
99.75,1027.3075034589071,1027.6492186430476
99.83333333333333,1027.313219075188,1027.6513237041238
99.91666666666667,1027.300311125115,1027.6528710675598
