decyear,B-ISMF-bug_T_z20,B-ISMF-bug_S_z20
58.0,1.509792004477599,34.42607066141577
58.083333333333336,1.4823418873858483,34.44059991868481
58.166666666666664,1.4222244555578025,34.428658647589955
58.25,1.4343489368350684,34.417701236413514
58.333333333333336,1.3856887711206252,34.394233255640756
58.416666666666664,1.3913161339257354,34.38703858646943
58.5,1.4111712533988487,34.38885969870721
58.583333333333336,1.4337638842951606,34.39631371494046
58.666666666666664,1.440261786821902,34.398221256656484
58.75,1.4535663620500257,34.40554400512671
58.833333333333336,1.4721920844904477,34.417015738273946
58.916666666666664,1.4801411469210846,34.43101252027038
59.0,1.4687478479203029,34.43400109066418
59.083333333333336,1.5175875815644775,34.4330453529919
59.166666666666664,1.5240685824649467,34.42823133190665
59.25,1.4669815511875761,34.42299838846953
59.333333333333336,1.406446018781533,34.411827578016066
59.416666666666664,1.3426571873816828,34.39031607091628
59.5,1.3526785704737943,34.382295709543094
59.583333333333336,1.4015167533943154,34.38282628094806
59.666666666666664,1.4420703730444233,34.38972342508896
59.75,1.4485934805021448,34.3970943545502
59.833333333333336,1.4819559753622775,34.414127413426016
59.916666666666664,1.4664082906673122,34.4133743944114
60.0,1.4507655967454767,34.41491153910245
60.083333333333336,1.4656953949373093,34.42067966820417
60.166666666666664,1.517984542970477,34.42742330227951
60.25,1.5837209824510214,34.435072351857784
60.333333333333336,1.5928585877147472,34.43768496187951
60.416666666666664,1.4977017586574688,34.42196554034482
60.5,1.4929312660463485,34.412279876620495
60.583333333333336,1.5222171674665892,34.40876376015855
60.666666666666664,1.5761113237056277,34.410750376983536
60.75,1.6762573355421557,34.4205233227384
60.833333333333336,1.7643804727183783,34.43668703098248
60.916666666666664,1.8059264023579444,34.459991642074414
61.0,1.763902277073697,34.467463994541006
61.083333333333336,1.6892299055389948,34.4496868715991
61.166666666666664,1.650221641751348,34.443654294888425
61.25,1.5834350825517658,34.428050992274606
61.333333333333336,1.5407074595216854,34.42892690609475
61.416666666666664,1.5381033109940174,34.43171623792459
61.5,1.6383215996040144,34.446601506595485
61.583333333333336,1.642218809105354,34.440047934136224
61.666666666666664,1.5990031761527324,34.43109330638122
61.75,1.6975065452953286,34.446693366545276
61.833333333333336,1.7330630427607727,34.45181222392877
61.916666666666664,1.7474820747041249,34.45837711238947
62.0,1.7531420062676284,34.46376454137363
62.083333333333336,1.7311314580471862,34.46247695683945
62.166666666666664,1.708361331701715,34.461583773499434
62.25,1.7076317029446535,34.462334165577126
62.333333333333336,1.7394389224986893,34.45891501928306
62.416666666666664,1.8010806782069948,34.459237580459394
62.5,1.835989082560748,34.46309883740623
62.583333333333336,1.8350630397662735,34.461347549162525
62.666666666666664,1.8435078097344406,34.46314947756244
62.75,1.8489743127496485,34.45853410304778
62.833333333333336,1.8027965468110532,34.46880722658551
62.916666666666664,1.7616363336285716,34.47395680609153
63.0,1.7293645488683493,34.46937379542449
63.083333333333336,1.719821716445492,34.46855205338749
63.166666666666664,1.705750614080562,34.45506269917029
63.25,1.6968947476711593,34.44457409395644
63.333333333333336,1.7307395822445084,34.4507580332802
63.416666666666664,1.7257699338669792,34.451145780839354
63.5,1.7291941358218033,34.44986477582431
63.583333333333336,1.7531708126735592,34.457012476800195
63.666666666666664,1.748863662976966,34.45806207679822
63.75,1.6845746237029005,34.44824962619978
63.833333333333336,1.715028898875959,34.46617882918372
63.916666666666664,1.7214025439086462,34.46590205382769
64.0,1.7632096260273287,34.46645553564601
64.08333333333333,1.7655816980825736,34.4679966720207
64.16666666666667,1.708714931718258,34.45731470132758
64.25,1.6550858310110748,34.44738651628925
64.33333333333333,1.64655207659334,34.447336811764586
64.41666666666667,1.6777159431423567,34.44864651271804
64.5,1.680567008537242,34.4524468016833
64.58333333333333,1.6938520547110671,34.45562841241846
64.66666666666667,1.6490466259100032,34.443265597211244
64.75,1.6218750976023761,34.43970306136115
64.83333333333333,1.6854102982202872,34.44739522827374
64.91666666666667,1.7609645951866881,34.4608747976178
65.0,1.7518711683423336,34.461823172958255
65.08333333333333,1.6839546946094655,34.4533177191578
65.16666666666667,1.6136682460033636,34.444041763874274
65.25,1.674367200195151,34.44722784534522
65.33333333333333,1.6498345518652464,34.443725065959235
65.41666666666667,1.6248465251928748,34.436979759036596
65.5,1.651905541631763,34.44049473792093
65.58333333333333,1.5983303750626556,34.430437476937946
65.66666666666667,1.5791229697609916,34.42127754852014
65.75,1.6299761660407932,34.428822798406316
65.83333333333333,1.6637391579337901,34.445080061139436
65.91666666666667,1.6574167222208807,34.4518264330421
66.0,1.623226296199279,34.44829230282002
66.08333333333333,1.5834358229398457,34.44122961547416
66.16666666666667,1.5599628169133788,34.43829291365466
66.25,1.5290368436251207,34.434529299685884
66.33333333333333,1.4924371247120656,34.432480909401086
66.41666666666667,1.4406781405237798,34.422918456211185
66.5,1.5438724608997452,34.435729839711875
66.58333333333333,1.55296231446308,34.43166510245531
66.66666666666667,1.5938077198399088,34.433941697630246
66.75,1.6234808099853784,34.438799431243304
66.83333333333333,1.6222084926624654,34.44998962393061
66.91666666666667,1.6210501349115867,34.45606874654423
67.0,1.575848132382673,34.44795741053049
67.08333333333333,1.5032077992855892,34.43688053226755
67.16666666666667,1.4570798696786402,34.429718315902626
67.25,1.4057025398113212,34.42408182745705
67.33333333333333,1.4001850027269254,34.42167758465649
67.41666666666667,1.3949442288614404,34.41478444972516
67.5,1.4660958568391322,34.41920189384781
67.58333333333333,1.5472480092267973,34.431377780297815
67.66666666666667,1.564848073766677,34.43230467723773
67.75,1.58389642218118,34.435315201451914
67.83333333333333,1.5391751991922875,34.426564396021256
67.91666666666667,1.5379495471985438,34.43174119243082
68.0,1.544456860077529,34.43895991711243
68.08333333333333,1.5116585244556144,34.43398520160319
68.16666666666667,1.4464180329958898,34.424524007045726
68.25,1.4229195551754925,34.4227747289073
68.33333333333333,1.4916926130358972,34.430400815357764
68.41666666666667,1.545006059020352,34.43240155557827
68.5,1.571807767397502,34.433693296308896
68.58333333333333,1.5919676455218565,34.43294996561245
68.66666666666667,1.643392488779104,34.436382589524925
68.75,1.6682624622488815,34.44135531378651
68.83333333333333,1.6589590148472724,34.439894400833204
68.91666666666667,1.6555829649451028,34.441235124922244
69.0,1.6326894593176104,34.44288544360421
69.08333333333333,1.582011563217922,34.436666754590576
69.16666666666667,1.5219114188641163,34.429113926825195
69.25,1.479626113435173,34.42325505589468
69.33333333333333,1.4219435048901974,34.41238726862424
69.41666666666667,1.4149484332541509,34.410772069125066
69.5,1.4373182544349892,34.41201028601385
69.58333333333333,1.4641937636133986,34.41452025860545
69.66666666666667,1.448841824755355,34.4091507056527
69.75,1.4220008603229268,34.40579034456724
69.83333333333333,1.3397120072256983,34.39756908761679
69.91666666666667,1.3252480965735822,34.396797600413635
70.0,1.3710072627332566,34.40557639235935
70.08333333333333,1.4126799695441856,34.40853589778336
70.16666666666667,1.489488688032729,34.419603894090876
70.25,1.5673001580649468,34.43233307667601
70.33333333333333,1.647200527819412,34.447049625638115
70.41666666666667,1.675123629881029,34.45697962872497
70.5,1.6744839223589194,34.456982804207804
70.58333333333333,1.670367984183137,34.45818108902147
70.66666666666667,1.650919425033462,34.45814284494168
70.75,1.590622961941864,34.45024459845879
70.83333333333333,1.514665860505254,34.44094062023551
70.91666666666667,1.487578271073933,34.44078576350636
71.0,1.4695903169327957,34.43623155946295
71.08333333333333,1.4808184593857463,34.434854378671
71.16666666666667,1.4683132200562528,34.431517542681085
71.25,1.4865221571886384,34.435751652823974
71.33333333333333,1.5179229675745094,34.43359769008614
71.41666666666667,1.578654749351215,34.44249588215922
71.5,1.6017045249069966,34.44226333956806
71.58333333333333,1.633950049009894,34.43901048847597
71.66666666666667,1.6519886081673885,34.44217862475111
71.75,1.6772083382351282,34.446717600854385
71.83333333333333,1.6896672753436177,34.45202573814481
71.91666666666667,1.637415651748785,34.448975537129584
72.0,1.5678463987505262,34.44316241334887
72.08333333333333,1.541691626667355,34.439852093246245
72.16666666666667,1.4992546615230287,34.43657426936108
72.25,1.500602945886019,34.436457610204044
72.33333333333333,1.5479616607320348,34.438201983600145
72.41666666666667,1.5725176089084647,34.436219382292585
72.5,1.568113899630505,34.43257061790809
72.58333333333333,1.494558908380223,34.4138289910399
72.66666666666667,1.409581109374644,34.39944949980612
72.75,1.358813512155065,34.399362273189666
72.83333333333333,1.3912358332990178,34.41172347158343
72.91666666666667,1.4593559170464474,34.424913082401964
73.0,1.5010330834011616,34.42919901071448
73.08333333333333,1.5034388527777904,34.4259980826727
73.16666666666667,1.5392857764988643,34.430394913949065
73.25,1.5709474497587823,34.43385296377793
73.33333333333333,1.6101209549976936,34.44290551610636
73.41666666666667,1.6165806764622284,34.44512868682874
73.5,1.6389910622271324,34.45001437463284
73.58333333333333,1.6537751840900772,34.45640747374147
73.66666666666667,1.60530300450997,34.44792776639409
73.75,1.529309977953474,34.43689059446766
73.83333333333333,1.5172502397505452,34.443093259087945
73.91666666666667,1.521744218271771,34.449779284319455
74.0,1.5204611159065229,34.45187817150372
74.08333333333333,1.54021128194925,34.45049171985725
74.16666666666667,1.5695213381471873,34.45510219067726
74.25,1.6010046660641437,34.46075537263643
74.33333333333333,1.6424520827718954,34.47017419455611
74.41666666666667,1.6530013343956516,34.469631754462526
74.5,1.6738856374533515,34.470046660589176
74.58333333333333,1.6335685283571693,34.45975232958344
74.66666666666667,1.6086888513525393,34.4617274268615
74.75,1.568162870649674,34.46117463918586
74.83333333333333,1.5759946940216976,34.47123973221921
74.91666666666667,1.5910029187608998,34.47924547364413
75.0,1.6004583773902643,34.481186584610036
75.08333333333333,1.6215808587206813,34.48141109198231
75.16666666666667,1.6576394800592942,34.48522281213535
75.25,1.6698770526168327,34.49755046732402
75.33333333333333,1.6620227943926873,34.485920866481194
75.41666666666667,1.7000375075121876,34.486659800971225
75.5,1.6940889520488938,34.48246516810726
75.58333333333333,1.6916563459230458,34.483813952484134
75.66666666666667,1.6693972457319994,34.48883835356977
75.75,1.6392356296097335,34.48663735204021
75.83333333333333,1.6494479550344434,34.48827077052766
75.91666666666667,1.6735572619639951,34.48907101002535
76.0,1.7075764835440777,34.497410888986096
76.08333333333333,1.7385878416004745,34.50133759645302
76.16666666666667,1.7711850787616128,34.50960302580848
76.25,1.8067824034838784,34.512880794820724
76.33333333333333,1.8368899142689963,34.522074024245605
76.41666666666667,1.8167339152773985,34.52077713175712
76.5,1.8142570041860233,34.52025397178059
76.58333333333333,1.788629660278811,34.51409409509534
76.66666666666667,1.7260171952993961,34.50332860099505
76.75,1.6672790782256501,34.49197686795084
76.83333333333333,1.6691769676050958,34.49353492920728
76.91666666666667,1.6807505728644707,34.49739291222063
77.0,1.6708954067122637,34.49592420232902
77.08333333333333,1.6809098457124652,34.49635051407065
77.16666666666667,1.712398405913688,34.50404456020486
77.25,1.735394370217995,34.51549419747721
77.33333333333333,1.7473982725881056,34.509844801562984
77.41666666666667,1.751275773524377,34.509014503898
77.5,1.7555970607329283,34.51292584882948
77.58333333333333,1.7507646235307524,34.50983073318307
77.66666666666667,1.7037005056134464,34.508725460288545
77.75,1.6858202716692146,34.50934439849314
77.83333333333333,1.6668151027196245,34.50636621274943
77.91666666666667,1.6388532282051658,34.49459606334491
78.0,1.6330407024237776,34.49542831607427
78.08333333333333,1.6505630747402626,34.49789731431804
78.16666666666667,1.6785157382692797,34.50727752178342
78.25,1.7115335776524687,34.511188706185166
78.33333333333333,1.7518262560767313,34.516594300876626
78.41666666666667,1.7860668814922624,34.523419154660935
78.5,1.7946118428872082,34.52537747227336
78.58333333333333,1.8140832292488098,34.523960252205526
78.66666666666667,1.8104682479318757,34.52378032748738
78.75,1.7977222606174725,34.5226349585738
78.83333333333333,1.7584330862628323,34.51741304931892
78.91666666666667,1.7387979555504571,34.52261983583231
79.0,1.7052174609850062,34.51203589703174
79.08333333333333,1.7152257634013177,34.51447814264238
79.16666666666667,1.7447228304737448,34.520259819044696
79.25,1.7686164681731134,34.52374631915482
79.33333333333333,1.812417579107183,34.52532167871193
79.41666666666667,1.8529828366890821,34.52875378452149
79.5,1.841828715898236,34.526081275344204
79.58333333333333,1.8034214059381175,34.52135418667672
79.66666666666667,1.7611904294011664,34.51126942320654
79.75,1.6887352824621416,34.49957141859198
79.83333333333333,1.5793787260826424,34.48130240682026
79.91666666666667,1.5596311884842657,34.48323820278883
80.0,1.5739635377602594,34.48513031755668
80.08333333333333,1.6149163670379958,34.49135475825908
80.16666666666667,1.6563578856277614,34.49706269691343
80.25,1.675972981722059,34.49882425447695
80.33333333333333,1.7029611007600076,34.49928834300895
80.41666666666667,1.7391793796033521,34.4998340048448
80.5,1.7719428292798607,34.51437267497774
80.58333333333333,1.796014587703708,34.52004536648719
80.66666666666667,1.7879223277554723,34.51654215205638
80.75,1.771181069963108,34.515364882782094
80.83333333333333,1.7477154215344162,34.51289987309302
80.91666666666667,1.6726712491638411,34.50702572903338
81.0,1.6614924182224864,34.50313327724258
81.08333333333333,1.6681867848460346,34.50171152259035
81.16666666666667,1.6629159934738686,34.50670341089731
81.25,1.6788503751852917,34.51367652840826
81.33333333333333,1.6902363263556774,34.51345711157153
81.41666666666667,1.723226504810634,34.51143581460284
81.5,1.7289067535004707,34.50416391286127
81.58333333333333,1.7310164901511027,34.503109364318405
81.66666666666667,1.713072972118443,34.502906534185136
81.75,1.6758063717832006,34.500877508291346
81.83333333333333,1.6752239775485978,34.505136380588716
81.91666666666667,1.662062584585596,34.50958215769444
82.0,1.6609818063331894,34.50842776143566
82.08333333333333,1.668291868540974,34.50634039321916
82.16666666666667,1.6986089738861176,34.50641572704323
82.25,1.742527049797431,34.51465074649387
82.33333333333333,1.790754512017664,34.52171319155919
82.41666666666667,1.774100760224855,34.5136182998799
82.5,1.786288960511198,34.51700123346239
82.58333333333333,1.743529247261466,34.508573890826916
82.66666666666667,1.6797760655036582,34.50387538913919
82.75,1.6547146429572708,34.50204011029213
82.83333333333333,1.6868576105357265,34.5095665761536
82.91666666666667,1.7073953300100866,34.51166303044817
83.0,1.7161305613252837,34.51013562488714
83.08333333333333,1.7414931978413675,34.51491530792361
83.16666666666667,1.7304915208132514,34.50830397075806
83.25,1.7531661467784185,34.51047098645306
83.33333333333333,1.7524987678261468,34.50749928442189
83.41666666666667,1.7551623903343656,34.51054056631237
83.5,1.737107066101086,34.5082498442268
83.58333333333333,1.6992564833807413,34.50417269723039
83.66666666666667,1.659532132806456,34.49198907081075
83.75,1.7062857392847468,34.51220313336099
83.83333333333333,1.7615164369565377,34.52020709365398
83.91666666666667,1.8042834170415818,34.52776135696155
84.0,1.829646192152478,34.527912067888224
84.08333333333333,1.8548806081517468,34.531578828749275
84.16666666666667,1.861691913120815,34.53835806115861
84.25,1.8713159675299678,34.535867261018744
84.33333333333333,1.861473034677513,34.5337764140062
84.41666666666667,1.8744714268049114,34.53583528069429
84.5,1.8508831841856896,34.53102419709961
84.58333333333333,1.8108566768219514,34.525259993215236
84.66666666666667,1.7803405652149042,34.522868781797335
84.75,1.7515196912258548,34.52562890913518
84.83333333333333,1.6992095914555756,34.5191912077785
84.91666666666667,1.6742595895963115,34.520827346103154
85.0,1.6473994394900926,34.51461025243888
85.08333333333333,1.6514260587523342,34.51261663642159
85.16666666666667,1.6721324752808138,34.51245941412425
85.25,1.6777723390901425,34.510715792857326
85.33333333333333,1.676353924854948,34.50350621746416
85.41666666666667,1.6681243846001919,34.49827014452114
85.5,1.7059873543946267,34.50422725580654
85.58333333333333,1.6654723341495032,34.49569408012776
85.66666666666667,1.5885214958605827,34.49061874128383
85.75,1.5351683893795853,34.48582515770653
85.83333333333333,1.45666957734874,34.47396816369503
85.91666666666667,1.4675541608814375,34.47628830521704
86.0,1.5176757547897484,34.48339698507261
86.08333333333333,1.5597458509246909,34.485139520956366
86.16666666666667,1.6188165006661686,34.490626274925155
86.25,1.6700549040810952,34.497358881054986
86.33333333333333,1.6821746371092914,34.4974677151361
86.41666666666667,1.6788359487447047,34.49349513590764
86.5,1.5883692009582175,34.47789883195978
86.58333333333333,1.465794779003832,34.45665881774046
86.66666666666667,1.3913964011155677,34.44729873338245
86.75,1.3984983941356584,34.45678010236579
86.83333333333333,1.4122720478087984,34.452158573064786
86.91666666666667,1.4813688776189127,34.45836235570287
87.0,1.5509470843147832,34.467317738282176
87.08333333333333,1.5971752401788875,34.47120907115505
87.16666666666667,1.6443645303536405,34.478760909690294
87.25,1.6768851217686311,34.48707456023484
87.33333333333333,1.6407173683018705,34.47510781995087
87.41666666666667,1.6295720190996756,34.47254776184215
87.5,1.605554879882476,34.467972727312706
87.58333333333333,1.5705652420708465,34.46197809632623
87.66666666666667,1.5316479556809157,34.45503027593859
87.75,1.4817136659907408,34.44959688001548
87.83333333333333,1.4586397587529174,34.4492418293363
87.91666666666667,1.4608161047083499,34.45374626704922
88.0,1.4565279898623098,34.45458537583075
88.08333333333333,1.4085139821423884,34.44758730232778
88.16666666666667,1.4288533534796175,34.45290577815914
88.25,1.4030399069633839,34.447227609764596
88.33333333333333,1.362043521195598,34.440266317224626
88.41666666666667,1.3839928501305307,34.44403465154235
88.5,1.398281217236591,34.44340916994909
88.58333333333333,1.4139410808964783,34.44562463441524
88.66666666666667,1.397119729823786,34.44552908844267
88.75,1.4028782701272968,34.448571332804846
88.83333333333333,1.3843867971436414,34.44519826351265
88.91666666666667,1.3774760821822816,34.44641282343081
89.0,1.3650275538055554,34.4451436812328
89.08333333333333,1.334252713662705,34.44333747779659
89.16666666666667,1.3763533074675298,34.4469637952444
89.25,1.4158003088691133,34.45090131285856
89.33333333333333,1.4505820219621732,34.45398474992192
89.41666666666667,1.5086472651360587,34.454969072313006
89.5,1.5662353741512016,34.45733979803697
89.58333333333333,1.5909866374760027,34.45646764689058
89.66666666666667,1.5774463020003004,34.45744503421785
89.75,1.5408296894303248,34.450866191884025
89.83333333333333,1.4879621469904016,34.44352458959127
89.91666666666667,1.4962178416619663,34.456396174572426
90.0,1.4972414564085552,34.45581468279466
90.08333333333333,1.5105371282954843,34.45693730926988
90.16666666666667,1.5736719196305997,34.46561237424137
90.25,1.6406184210549846,34.47942102636924
90.33333333333333,1.6861942584371956,34.48445559852037
90.41666666666667,1.7193137308076625,34.48607969400032
90.5,1.6820511479567124,34.48006277593073
90.58333333333333,1.6132536246408793,34.46783779528932
90.66666666666667,1.51705956072432,34.45331704585367
90.75,1.4656321383630129,34.44741860816089
90.83333333333333,1.4550405525414432,34.44872950390416
90.91666666666667,1.4986487242478226,34.45756659950465
91.0,1.5251732632419137,34.462958393783246
91.08333333333333,1.5621545737843998,34.46520530401296
91.16666666666667,1.5786993819795958,34.465847617711766
91.25,1.6106045530224808,34.47234902318686
91.33333333333333,1.6158480474721955,34.46497096222675
91.41666666666667,1.6565697308766831,34.46736112870236
91.5,1.6511621935637901,34.469083603469485
91.58333333333333,1.5660521763162725,34.45349446257447
91.66666666666667,1.5170938429859626,34.44921254227469
91.75,1.5124762263113651,34.44669834038972
91.83333333333333,1.552283563807537,34.45552311147301
91.91666666666667,1.5654946937524064,34.45894566782616
92.0,1.5572410112907515,34.46178386160595
92.08333333333333,1.5560885105532547,34.46392050478906
92.16666666666667,1.5606139183155037,34.468584704818255
92.25,1.5608189434337223,34.46575583428762
92.33333333333333,1.5754704616125765,34.46658912120614
92.41666666666667,1.5670458448456108,34.468009325580724
92.5,1.5681125632022104,34.46939957479423
92.58333333333333,1.5383259693067137,34.46011381128101
92.66666666666667,1.5131008900155756,34.457631195805604
92.75,1.5340307428809494,34.46443798091986
92.83333333333333,1.5676244726346626,34.47389748255425
92.91666666666667,1.6175452073078214,34.48349900430625
93.0,1.6516877196977435,34.49002035669787
93.08333333333333,1.652814114488678,34.49058912101422
93.16666666666667,1.6669470845714638,34.491407535712625
93.25,1.6808467551795567,34.4927257044302
93.33333333333333,1.7255458674259396,34.494774137033865
93.41666666666667,1.74052752233418,34.499197848958964
93.5,1.727604109101556,34.48989573135252
93.58333333333333,1.7093672262018293,34.48548637675925
93.66666666666667,1.6482882855422625,34.471554913218924
93.75,1.6381897826082379,34.48559973920704
93.83333333333333,1.593187873526705,34.48296789685686
93.91666666666667,1.5964398127479407,34.48451529032921
94.0,1.5949416114854515,34.4813491228393
94.08333333333333,1.628582960342857,34.48489959385636
94.16666666666667,1.6717024674097511,34.49401109232972
94.25,1.7204298786184558,34.507208649552695
94.33333333333333,1.747202316100949,34.50514614040139
94.41666666666667,1.7825202124415773,34.50941121669228
94.5,1.7797289719371074,34.51053329749121
94.58333333333333,1.7555968597133091,34.510377672547506
94.66666666666667,1.737360763707888,34.50395556777443
94.75,1.7452291955116557,34.50445820232725
94.83333333333333,1.6731639170149688,34.49602488789229
94.91666666666667,1.6329743688304834,34.4956863122557
95.0,1.6161482582151416,34.490843366926136
95.08333333333333,1.5931661737954061,34.484843144977226
95.16666666666667,1.6070990571425985,34.49193344330446
95.25,1.6425898159658203,34.495540223202696
95.33333333333333,1.7019743278521573,34.503570903461494
95.41666666666667,1.7225538989509306,34.502969932082515
95.5,1.7574110155701395,34.50736896062609
95.58333333333333,1.7774332558277233,34.50906129292876
95.66666666666667,1.7849249900321462,34.509200713470946
95.75,1.7566398404651435,34.50757654759906
95.83333333333333,1.7122782125334848,34.50821312971997
95.91666666666667,1.6790141467048925,34.501635089338976
96.0,1.640510376131599,34.49923863359024
96.08333333333333,1.6471048652642266,34.50144240500174
96.16666666666667,1.636960149293189,34.49977349326735
96.25,1.6517404647889788,34.501646420493294
96.33333333333333,1.637019024100655,34.499437256311545
96.41666666666667,1.6483212398908016,34.499953695289825
96.5,1.6689864174659639,34.50488841334058
96.58333333333333,1.6791907517492624,34.50595817905479
96.66666666666667,1.6807689925128864,34.505165203504845
96.75,1.6819539208779684,34.51053878410929
96.83333333333333,1.688874498985579,34.5076052762186
96.91666666666667,1.6951237035616362,34.514944591312755
97.0,1.691844030520495,34.514836688208106
97.08333333333333,1.6893318298848503,34.513279447000954
97.16666666666667,1.69835418141317,34.51709340091119
97.25,1.6921252115055134,34.517279878814044
97.33333333333333,1.7305636256721826,34.519949857938684
97.41666666666667,1.7503823640724385,34.52333280879108
97.5,1.7799483225056032,34.52513507662178
97.58333333333333,1.7961936762579302,34.53457434614124
97.66666666666667,1.8023162452332957,34.53336063745773
97.75,1.787944409961495,34.53086971829894
97.83333333333333,1.8416778123012434,34.53665168117138
97.91666666666667,1.8252668596565813,34.54204457109175
98.0,1.7666368533055057,34.53429344848678
98.08333333333333,1.7396255622248273,34.52894315766133
98.16666666666667,1.7556022186435227,34.53356152804913
98.25,1.7518136838557923,34.53851637307175
98.33333333333333,1.7722905228643533,34.5352194644863
98.41666666666667,1.806414630697014,34.5451916045036
98.5,1.825185113168691,34.54941551413434
98.58333333333333,1.850153422093731,34.54850376384902
98.66666666666667,1.8343202332333317,34.54623238128841
98.75,1.8382225903141975,34.55226871160373
98.83333333333333,1.8542466314313617,34.55584515646206
98.91666666666667,1.8731349941531361,34.558680722930234
99.0,1.8586738941832113,34.55515303935215
99.08333333333333,1.8551798813002596,34.554694381207504
99.16666666666667,1.874957552971246,34.560423339000366
99.25,1.8398749220822115,34.5590411995226
99.33333333333333,1.837876247868704,34.555041986538626
99.41666666666667,1.842962261195419,34.55812341596903
99.5,1.8624679150638532,34.55770253377633
99.58333333333333,1.8872668234517413,34.558811624390096
99.66666666666667,1.8387437521895615,34.553588519401885
99.75,1.8242770763118956,34.561087209916984
99.83333333333333,1.8509261242304862,34.55932588597729
99.91666666666667,1.89866205150755,34.571354164005456
